date,receipt_id,store_id,sku_id,customer_id,quantity,unit_price,total_value,channel,discount_pct,promo_id
2023-09-07,RCPT00002956,ST25,SKU03292,CUST04639,1,164.03,143.2,In-Store,12.7,PROMO010
2023-09-07,RCPT00002956,ST25,SKU03800,CUST04639,2,114.46,199.85,In-Store,12.7,PROMO010
2025-05-25,RCPT00002957,ST20,SKU00550,CUST00325,1,141.29,141.29,In-Store,0.0,
2023-07-09,RCPT00002958,ST08,SKU01439,CUST04271,3,987.75,2963.25,Mobile App,0.0,
2023-08-21,RCPT00002959,ST13,SKU00942,CUST02342,1,172.9,150.94,In-Store,12.7,PROMO010
2022-08-09,RCPT00002960,ST10,SKU03727,CUST00592,2,1660.93,3321.86,Mobile App,0.0,
2024-01-22,RCPT00002961,ST16,SKU00500,CUST04150,1,1264.58,655.05,In-Store,48.2,PROMO069
2025-11-07,RCPT00002962,ST06,SKU04596,CUST03524,1,335.55,335.55,In-Store,0.0,
2025-01-16,RCPT00002963,ST02,SKU02654,CUST00202,1,215.5,215.5,Online,0.0,
2024-05-10,RCPT00002964,ST24,SKU03727,CUST04317,3,1660.93,3348.43,Online,32.8,PROMO036
2024-05-10,RCPT00002964,ST24,SKU02740,CUST04317,1,104.22,70.04,Online,32.8,PROMO036
2024-05-10,RCPT00002964,ST24,SKU02141,CUST04317,1,471.88,317.1,Online,32.8,PROMO036
2022-05-23,RCPT00002965,ST06,SKU02155,CUST08930,1,1113.48,1113.48,Online,0.0,
2022-05-23,RCPT00002965,ST06,SKU01201,CUST08930,1,133.28,133.28,Online,0.0,
2022-05-23,RCPT00002965,ST06,SKU01420,CUST08930,2,213.65,427.3,Online,0.0,
2022-05-23,RCPT00002965,ST06,SKU03051,CUST08930,2,202.67,405.34,Online,0.0,
2022-05-23,RCPT00002965,ST06,SKU04958,CUST08930,2,180.7,361.4,Online,0.0,
2025-05-26,RCPT00002966,ST04,SKU04447,CUST01519,1,1190.64,1190.64,In-Store,0.0,
2025-09-13,RCPT00002967,ST24,SKU01018,CUST06999,3,242.43,727.29,In-Store,0.0,
2025-09-13,RCPT00002967,ST24,SKU04526,CUST06999,1,318.07,318.07,In-Store,0.0,
2025-09-13,RCPT00002967,ST24,SKU04321,CUST06999,1,961.3,961.3,In-Store,0.0,
2022-12-07,RCPT00002968,ST15,SKU04321,CUST04634,4,961.3,3845.2,In-Store,0.0,
2025-03-22,RCPT00002969,ST09,SKU03120,CUST03902,1,188.39,188.39,Online,0.0,
2025-01-21,RCPT00002970,ST06,SKU02808,CUST03419,1,471.71,471.71,In-Store,0.0,
2024-01-21,RCPT00002971,ST30,SKU04570,CUST07571,1,122.7,122.7,In-Store,0.0,
2024-01-21,RCPT00002971,ST30,SKU01249,CUST07571,1,112.21,112.21,In-Store,0.0,
2024-01-21,RCPT00002971,ST30,SKU04489,CUST07571,3,251.01,753.03,In-Store,0.0,
2024-12-09,RCPT00002972,ST29,SKU00499,CUST07352,1,110.32,110.32,In-Store,0.0,
2024-12-09,RCPT00002972,ST29,SKU00175,CUST07352,2,182.36,364.72,In-Store,0.0,
2024-06-03,RCPT00002973,ST28,SKU03292,CUST00479,2,164.03,328.06,In-Store,0.0,
2024-05-27,RCPT00002974,ST30,SKU01790,CUST09536,2,128.94,257.88,In-Store,0.0,
2024-05-27,RCPT00002974,ST30,SKU01535,CUST09536,2,296.6,593.2,In-Store,0.0,
2024-11-25,RCPT00002975,ST11,SKU02314,CUST05644,2,471.33,942.66,In-Store,0.0,
2022-09-05,RCPT00002976,ST02,SKU00895,CUST00291,3,2043.22,5577.99,In-Store,9.0,PROMO033
2022-09-05,RCPT00002976,ST02,SKU00286,CUST00291,2,64.45,117.3,In-Store,9.0,PROMO033
2024-07-31,RCPT00002977,ST10,SKU04099,CUST09958,1,2252.94,2252.94,Mobile App,0.0,
2025-06-28,RCPT00002978,ST04,SKU02994,CUST09484,1,708.55,708.55,Mobile App,0.0,
2024-07-12,RCPT00002979,ST17,SKU00823,CUST02217,1,183.03,141.67,In-Store,22.6,PROMO045
2024-05-14,RCPT00002980,ST28,SKU01456,CUST04900,3,1082.17,2649.15,In-Store,18.4,PROMO089
2024-11-05,RCPT00002981,ST07,SKU04154,CUST03413,1,351.77,351.77,Online,0.0,
2024-11-05,RCPT00002981,ST07,SKU03637,CUST03413,3,91.64,247.7,Online,9.9,PROMO009
2024-11-05,RCPT00002981,ST07,SKU03866,CUST03413,1,126.0,126.0,Online,0.0,
2023-12-02,RCPT00002982,ST21,SKU00105,CUST03046,1,503.0,503.0,Online,0.0,
2023-01-02,RCPT00002983,ST18,SKU03029,CUST08499,1,67.29,67.29,In-Store,0.0,
2025-09-25,RCPT00002984,ST06,SKU01034,CUST08649,1,313.23,313.23,In-Store,0.0,
2024-12-03,RCPT00002985,ST09,SKU04424,CUST02401,1,1200.53,1200.53,In-Store,0.0,
2024-12-03,RCPT00002985,ST09,SKU02693,CUST02401,4,1518.89,6075.56,In-Store,0.0,
2025-12-28,RCPT00002986,ST20,SKU00493,CUST08743,1,391.9,391.9,In-Store,0.0,
2025-12-28,RCPT00002986,ST20,SKU00396,CUST08743,2,394.96,789.92,In-Store,0.0,
2025-09-13,RCPT00002987,ST23,SKU01590,CUST08306,1,92.68,92.68,Online,0.0,
2023-09-23,RCPT00002988,ST28,SKU04916,CUST08486,1,1699.1,1699.1,Online,0.0,
2025-09-13,RCPT00002989,ST09,SKU04321,CUST00387,1,961.3,961.3,In-Store,0.0,
2024-06-24,RCPT00002990,ST30,SKU00008,CUST03338,1,492.11,354.32,In-Store,28.0,PROMO081
2024-06-24,RCPT00002990,ST30,SKU04200,CUST03338,1,520.84,403.13,In-Store,22.6,PROMO045
2025-06-06,RCPT00002991,ST16,SKU00238,CUST02710,1,1766.09,1766.09,In-Store,0.0,
2025-06-06,RCPT00002991,ST16,SKU00131,CUST02710,2,119.24,238.48,In-Store,0.0,
2024-12-01,RCPT00002992,ST21,SKU04321,CUST03134,3,961.3,2883.9,In-Store,0.0,
2024-12-01,RCPT00002992,ST21,SKU00404,CUST03134,2,230.08,460.16,In-Store,0.0,
2024-12-01,RCPT00002992,ST21,SKU04321,CUST03134,1,961.3,961.3,In-Store,0.0,
2022-03-09,RCPT00002993,ST05,SKU04540,CUST03411,1,1978.18,1978.18,Mobile App,0.0,
2023-10-31,RCPT00002994,ST13,SKU02536,CUST07199,2,406.19,812.38,In-Store,0.0,
2022-10-06,RCPT00002995,ST30,SKU02737,CUST01637,1,315.14,315.14,In-Store,0.0,
2022-11-30,RCPT00002996,ST04,SKU04931,CUST08016,1,321.18,321.18,In-Store,0.0,
2022-11-30,RCPT00002996,ST04,SKU00500,CUST08016,5,1264.58,6322.9,In-Store,0.0,
2025-12-26,RCPT00002997,ST13,SKU02683,CUST01010,1,371.82,371.82,Online,0.0,
2025-12-26,RCPT00002997,ST13,SKU03328,CUST01010,1,617.66,617.66,Online,0.0,
2023-09-04,RCPT00002998,ST29,SKU03694,CUST01648,2,328.79,574.07,Online,12.7,PROMO010
2023-09-04,RCPT00002999,ST11,SKU03334,CUST06742,1,42.39,37.01,In-Store,12.7,PROMO010
2023-09-04,RCPT00002999,ST11,SKU01140,CUST06742,1,467.27,407.93,In-Store,12.7,PROMO010
2023-09-04,RCPT00002999,ST11,SKU03568,CUST06742,1,252.26,220.22,In-Store,12.7,PROMO010
2023-09-04,RCPT00002999,ST11,SKU04072,CUST06742,1,174.03,151.93,In-Store,12.7,PROMO010
2024-12-17,RCPT00003000,ST13,SKU04756,CUST04964,1,665.32,665.32,In-Store,0.0,
2024-07-12,RCPT00003001,ST16,SKU01021,CUST06715,2,1243.47,1924.89,In-Store,22.6,PROMO045
2024-07-12,RCPT00003001,ST16,SKU04676,CUST06715,2,398.8,617.34,In-Store,22.6,PROMO045
2025-03-23,RCPT00003002,ST21,SKU02392,CUST05691,2,132.22,264.44,In-Store,0.0,
2024-03-20,RCPT00003003,ST01,SKU03006,CUST02004,2,1088.75,1223.76,Mobile App,43.8,PROMO075
2025-02-13,RCPT00003004,ST01,SKU01546,CUST00277,4,562.85,1254.03,Mobile App,44.3,PROMO041
2025-02-13,RCPT00003004,ST01,SKU02661,CUST00277,1,674.41,375.65,Mobile App,44.3,PROMO041
2025-02-13,RCPT00003004,ST01,SKU04247,CUST00277,2,74.64,83.15,Mobile App,44.3,PROMO041
2023-03-21,RCPT00003005,ST01,SKU00599,CUST09965,1,46.97,43.68,In-Store,7.0,PROMO002
2024-04-10,RCPT00003006,ST04,SKU02738,CUST00442,1,230.16,115.54,In-Store,49.8,PROMO019
2024-04-10,RCPT00003006,ST04,SKU02318,CUST00442,1,2419.19,1214.43,In-Store,49.8,PROMO019
2024-04-10,RCPT00003006,ST04,SKU02165,CUST00442,2,151.01,151.61,In-Store,49.8,PROMO019
2024-04-10,RCPT00003006,ST04,SKU03014,CUST00442,3,150.16,226.14,In-Store,49.8,PROMO019
2022-05-11,RCPT00003007,ST04,SKU02840,CUST03181,2,267.04,534.08,In-Store,0.0,
2022-05-11,RCPT00003007,ST04,SKU00002,CUST03181,1,70.38,70.38,In-Store,0.0,
2022-05-11,RCPT00003007,ST04,SKU02930,CUST03181,5,170.16,850.8,In-Store,0.0,
2024-10-08,RCPT00003008,ST14,SKU03503,CUST02234,3,225.31,493.43,In-Store,27.0,PROMO094
2022-03-15,RCPT00003009,ST22,SKU02350,CUST03013,1,194.08,194.08,In-Store,0.0,
2023-04-18,RCPT00003010,ST04,SKU02350,CUST07126,1,194.08,151.58,Online,21.9,PROMO046
2023-04-18,RCPT00003010,ST04,SKU02721,CUST07126,1,259.98,203.04,Online,21.9,PROMO046
2022-10-22,RCPT00003011,ST20,SKU01065,CUST00919,1,104.37,104.37,In-Store,0.0,
2022-10-22,RCPT00003011,ST20,SKU04321,CUST00919,1,961.3,961.3,In-Store,0.0,
2022-10-22,RCPT00003011,ST20,SKU00291,CUST00919,1,190.44,190.44,In-Store,0.0,
2023-06-19,RCPT00003012,ST01,SKU00264,CUST06329,3,242.74,728.22,In-Store,0.0,
2024-12-13,RCPT00003013,ST05,SKU01215,CUST06204,1,268.96,268.96,In-Store,0.0,
2023-12-19,RCPT00003014,ST10,SKU04159,CUST00628,1,2188.36,2188.36,Mobile App,0.0,
2023-12-19,RCPT00003014,ST10,SKU00014,CUST00628,1,161.5,161.5,Mobile App,0.0,
2023-12-19,RCPT00003014,ST10,SKU04321,CUST00628,3,961.3,2883.9,Mobile App,0.0,
2023-12-19,RCPT00003014,ST10,SKU04329,CUST00628,1,2452.07,2452.07,Mobile App,0.0,
2024-12-08,RCPT00003015,ST21,SKU00908,CUST04660,2,2108.67,4217.34,In-Store,0.0,
2024-12-08,RCPT00003015,ST21,SKU01316,CUST04660,4,190.6,762.4,In-Store,0.0,
2024-09-28,RCPT00003016,ST26,SKU04908,CUST07486,2,1133.38,1654.73,Online,27.0,PROMO094
2024-09-28,RCPT00003016,ST26,SKU00002,CUST07486,5,70.38,256.89,Online,27.0,PROMO094
2023-04-12,RCPT00003017,ST03,SKU02231,CUST00990,1,50.54,39.47,In-Store,21.9,PROMO046
2024-08-14,RCPT00003018,ST04,SKU00256,CUST00737,2,772.17,1544.34,In-Store,0.0,
2024-08-14,RCPT00003018,ST04,SKU03242,CUST00737,2,245.93,491.86,In-Store,0.0,
2022-07-02,RCPT00003019,ST25,SKU01204,CUST06254,1,2364.73,2364.73,Online,0.0,
2022-07-02,RCPT00003019,ST25,SKU01467,CUST06254,1,1516.97,1516.97,Online,0.0,
2022-07-02,RCPT00003019,ST25,SKU00352,CUST06254,1,816.17,816.17,Online,0.0,
2025-04-24,RCPT00003020,ST22,SKU03518,CUST04278,1,126.26,126.26,Online,0.0,
2025-04-24,RCPT00003020,ST22,SKU01014,CUST04278,1,274.5,274.5,Online,0.0,
2024-04-27,RCPT00003021,ST06,SKU00036,CUST04627,1,188.79,188.79,Mobile App,0.0,
2025-03-21,RCPT00003022,ST11,SKU01775,CUST00803,1,204.15,204.15,In-Store,0.0,
2024-10-03,RCPT00003023,ST20,SKU00273,CUST02412,1,403.23,294.36,In-Store,27.0,PROMO094
2024-10-03,RCPT00003023,ST20,SKU03969,CUST02412,1,109.07,79.62,In-Store,27.0,PROMO094
2024-10-03,RCPT00003023,ST20,SKU03546,CUST02412,3,496.17,1086.61,In-Store,27.0,PROMO094
2024-10-03,RCPT00003023,ST20,SKU00980,CUST02412,4,726.14,2120.33,In-Store,27.0,PROMO094
2024-03-09,RCPT00003024,ST16,SKU04154,CUST06394,3,351.77,593.08,In-Store,43.8,PROMO075
2022-09-25,RCPT00003025,ST21,SKU02368,CUST05012,1,849.39,849.39,Online,0.0,
2022-09-25,RCPT00003025,ST21,SKU00181,CUST05012,1,314.95,314.95,Online,0.0,
2024-05-26,RCPT00003026,ST07,SKU01982,CUST08379,1,88.35,88.35,In-Store,0.0,
2025-06-01,RCPT00003027,ST04,SKU03292,CUST02851,1,164.03,164.03,Online,0.0,
2025-06-01,RCPT00003027,ST04,SKU02711,CUST02851,2,111.55,223.1,Online,0.0,
2025-06-01,RCPT00003027,ST04,SKU02484,CUST02851,1,567.26,567.26,Online,0.0,
2025-06-01,RCPT00003027,ST04,SKU00079,CUST02851,1,197.9,197.9,Online,0.0,
2022-07-31,RCPT00003028,ST08,SKU01435,CUST00336,3,1037.9,3113.7,In-Store,0.0,
2024-05-09,RCPT00003029,ST16,SKU03276,CUST00856,2,273.21,546.42,Online,0.0,
2024-05-09,RCPT00003029,ST16,SKU01176,CUST00856,2,95.51,191.02,Online,0.0,
2025-12-14,RCPT00003030,ST30,SKU03693,CUST00197,4,1381.82,5527.28,Online,0.0,
2025-12-14,RCPT00003030,ST30,SKU02141,CUST00197,1,471.88,471.88,Online,0.0,
2025-07-27,RCPT00003031,ST06,SKU04032,CUST03854,3,203.7,315.94,In-Store,48.3,PROMO032
2024-03-04,RCPT00003032,ST18,SKU04321,CUST00070,4,961.3,3845.2,Online,0.0,
2024-03-04,RCPT00003032,ST18,SKU00182,CUST00070,3,178.74,536.22,Online,0.0,
2024-03-04,RCPT00003032,ST18,SKU02804,CUST00070,1,361.44,361.44,Online,0.0,
2025-06-20,RCPT00003033,ST28,SKU01009,CUST06963,1,223.42,223.42,Online,0.0,
2024-12-07,RCPT00003034,ST21,SKU00980,CUST04868,1,726.14,726.14,In-Store,0.0,
2024-12-07,RCPT00003034,ST21,SKU03537,CUST04868,4,150.25,601.0,In-Store,0.0,
2024-12-07,RCPT00003034,ST21,SKU04321,CUST04868,1,961.3,961.3,In-Store,0.0,
2024-12-07,RCPT00003034,ST21,SKU01314,CUST04868,4,325.53,1302.12,In-Store,0.0,
2023-10-18,RCPT00003035,ST20,SKU00953,CUST00907,3,273.99,821.97,Mobile App,0.0,
2023-10-18,RCPT00003035,ST20,SKU01499,CUST00907,3,317.24,951.72,Mobile App,0.0,
2022-02-07,RCPT00003036,ST25,SKU01890,CUST04074,2,119.43,238.86,In-Store,0.0,
2022-02-07,RCPT00003036,ST25,SKU00182,CUST04074,3,178.74,536.22,In-Store,0.0,
2022-02-07,RCPT00003036,ST25,SKU02415,CUST04074,2,441.21,882.42,In-Store,0.0,
2024-11-05,RCPT00003037,ST21,SKU04794,CUST04126,1,2218.35,2218.35,In-Store,0.0,
2024-11-05,RCPT00003037,ST21,SKU04154,CUST04126,1,351.77,351.77,In-Store,0.0,
2022-10-26,RCPT00003038,ST04,SKU02462,CUST03711,4,171.89,687.56,In-Store,0.0,
2022-10-26,RCPT00003038,ST04,SKU02340,CUST03711,3,234.67,704.01,In-Store,0.0,
2022-10-26,RCPT00003038,ST04,SKU04321,CUST03711,2,961.3,1922.6,In-Store,0.0,
2025-04-10,RCPT00003039,ST23,SKU01392,CUST05344,5,130.77,653.85,In-Store,0.0,
2025-04-10,RCPT00003039,ST23,SKU02231,CUST05344,1,50.54,50.54,In-Store,0.0,
2025-10-09,RCPT00003040,ST13,SKU04321,CUST08409,1,961.3,961.3,Mobile App,0.0,
2025-10-09,RCPT00003040,ST13,SKU04321,CUST08409,1,961.3,961.3,Mobile App,0.0,
2025-10-09,RCPT00003040,ST13,SKU04321,CUST08409,5,961.3,4806.5,Mobile App,0.0,
2023-09-29,RCPT00003041,ST28,SKU04204,CUST05750,1,714.36,714.36,In-Store,0.0,
2023-09-29,RCPT00003041,ST28,SKU01829,CUST05750,5,385.77,1928.85,In-Store,0.0,
2023-09-29,RCPT00003041,ST28,SKU02548,CUST05750,1,266.26,266.26,In-Store,0.0,
2023-01-21,RCPT00003042,ST25,SKU00646,CUST08320,1,232.5,232.5,Online,0.0,
2023-01-21,RCPT00003042,ST25,SKU04574,CUST08320,1,71.96,71.96,Online,0.0,
2023-01-21,RCPT00003042,ST25,SKU01834,CUST08320,1,2159.15,2159.15,Online,0.0,
2023-05-22,RCPT00003043,ST18,SKU01099,CUST03237,5,192.67,963.35,In-Store,0.0,
2023-05-22,RCPT00003043,ST18,SKU04596,CUST03237,2,335.55,671.1,In-Store,0.0,
2022-03-15,RCPT00003044,ST16,SKU02945,CUST02071,1,866.32,866.32,In-Store,0.0,
2023-09-19,RCPT00003045,ST21,SKU02372,CUST02361,2,401.1,802.2,In-Store,0.0,
2025-11-04,RCPT00003046,ST21,SKU03796,CUST09436,1,1839.46,1839.46,Online,0.0,
2023-01-24,RCPT00003047,ST15,SKU02449,CUST05282,1,137.83,137.83,In-Store,0.0,
2023-08-14,RCPT00003048,ST03,SKU03661,CUST06227,2,195.37,390.74,Online,0.0,
2023-08-14,RCPT00003048,ST03,SKU01793,CUST06227,1,2230.84,2230.84,Online,0.0,
2023-08-14,RCPT00003048,ST03,SKU00079,CUST06227,1,197.9,197.9,Online,0.0,
2025-08-15,RCPT00003049,ST09,SKU04321,CUST02381,1,961.3,961.3,In-Store,0.0,
2022-05-29,RCPT00003050,ST14,SKU04321,CUST04721,3,961.3,1649.59,In-Store,42.8,PROMO022
2025-08-13,RCPT00003051,ST14,SKU04219,CUST07413,2,198.03,396.06,In-Store,0.0,
2025-04-27,RCPT00003052,ST10,SKU03851,CUST01366,1,99.5,99.5,Mobile App,0.0,
2025-04-27,RCPT00003052,ST10,SKU01485,CUST01366,2,476.18,952.36,Mobile App,0.0,
2023-11-19,RCPT00003053,ST28,SKU02121,CUST01890,2,217.94,435.88,In-Store,0.0,
2023-11-19,RCPT00003053,ST28,SKU03309,CUST01890,1,983.01,834.58,In-Store,15.1,PROMO064
2023-11-19,RCPT00003053,ST28,SKU01061,CUST01890,3,797.99,2393.97,In-Store,0.0,
2023-10-09,RCPT00003054,ST05,SKU02753,CUST09811,1,796.75,796.75,Online,0.0,
2025-04-06,RCPT00003055,ST21,SKU00077,CUST00130,1,1562.82,1562.82,Online,0.0,
2025-04-06,RCPT00003055,ST21,SKU04926,CUST00130,2,458.92,917.84,Online,0.0,
2023-11-19,RCPT00003056,ST04,SKU03090,CUST00883,2,140.89,281.78,In-Store,0.0,
2023-11-19,RCPT00003056,ST04,SKU00994,CUST00883,3,602.13,1533.63,In-Store,15.1,PROMO064
2025-05-06,RCPT00003057,ST17,SKU02858,CUST09849,2,90.7,181.4,In-Store,0.0,
2023-03-03,RCPT00003058,ST28,SKU01102,CUST08111,1,340.37,340.37,Online,0.0,
2025-03-31,RCPT00003059,ST05,SKU03292,CUST05087,1,164.03,164.03,Online,0.0,
2025-03-31,RCPT00003059,ST05,SKU01468,CUST05087,1,645.85,645.85,Online,0.0,
2025-03-31,RCPT00003059,ST05,SKU04718,CUST05087,3,148.59,445.77,Online,0.0,
2025-10-06,RCPT00003060,ST05,SKU04573,CUST02404,1,269.93,269.93,In-Store,0.0,
2022-09-01,RCPT00003061,ST10,SKU04156,CUST00682,2,3610.04,6570.27,Online,9.0,PROMO033
2025-05-28,RCPT00003062,ST13,SKU00310,CUST05780,1,77.52,77.52,Online,0.0,
2024-02-24,RCPT00003063,ST04,SKU02336,CUST07215,1,337.07,337.07,In-Store,0.0,
2022-08-22,RCPT00003064,ST17,SKU02651,CUST04637,1,851.41,851.41,In-Store,0.0,
2024-08-15,RCPT00003065,ST10,SKU04596,CUST02184,1,335.55,335.55,In-Store,0.0,
2024-08-15,RCPT00003065,ST10,SKU02858,CUST02184,2,90.7,181.4,In-Store,0.0,
2024-08-15,RCPT00003065,ST10,SKU03565,CUST02184,2,1015.46,2030.92,In-Store,0.0,
2024-08-15,RCPT00003065,ST10,SKU04494,CUST02184,2,82.11,164.22,In-Store,0.0,
2024-08-15,RCPT00003065,ST10,SKU01559,CUST02184,1,82.07,82.07,In-Store,0.0,
2022-10-12,RCPT00003066,ST29,SKU00724,CUST04730,2,69.99,139.98,In-Store,0.0,
2024-12-25,RCPT00003067,ST23,SKU01904,CUST06182,1,280.72,280.72,Online,0.0,
2025-04-24,RCPT00003068,ST15,SKU01466,CUST07885,2,34.29,68.58,In-Store,0.0,
2022-05-31,RCPT00003069,ST01,SKU00937,CUST02262,1,767.81,439.19,Online,42.8,PROMO022
2025-08-19,RCPT00003070,ST07,SKU02743,CUST03473,2,459.4,918.8,Online,0.0,
2023-02-11,RCPT00003071,ST03,SKU04321,CUST06953,2,961.3,1922.6,Online,0.0,
2025-11-17,RCPT00003072,ST20,SKU04424,CUST05539,3,1200.53,3601.59,Mobile App,0.0,
2025-11-17,RCPT00003072,ST20,SKU02141,CUST05539,2,471.88,943.76,Mobile App,0.0,
2025-11-17,RCPT00003072,ST20,SKU01420,CUST05539,2,213.65,427.3,Mobile App,0.0,
2025-11-04,RCPT00003073,ST09,SKU02807,CUST01028,2,185.26,370.52,Online,0.0,
2025-11-04,RCPT00003073,ST09,SKU04321,CUST01028,1,961.3,961.3,Online,0.0,
2025-12-31,RCPT00003074,ST10,SKU03319,CUST07396,1,397.04,397.04,In-Store,0.0,
2025-08-08,RCPT00003075,ST20,SKU03276,CUST05130,3,273.21,819.63,In-Store,0.0,
2025-08-08,RCPT00003075,ST20,SKU04321,CUST05130,2,961.3,993.98,In-Store,48.3,PROMO032
2025-06-04,RCPT00003077,ST14,SKU01126,CUST08932,3,1716.23,5148.69,In-Store,0.0,
2025-06-04,RCPT00003077,ST14,SKU04727,CUST08932,1,491.3,491.3,In-Store,0.0,
2024-02-29,RCPT00003078,ST01,SKU03292,CUST00839,1,164.03,164.03,Mobile App,0.0,
2024-02-29,RCPT00003078,ST01,SKU04346,CUST00839,3,970.29,2910.87,Mobile App,0.0,
2025-07-29,RCPT00003079,ST30,SKU04161,CUST04501,1,189.64,189.64,In-Store,0.0,
2023-08-25,RCPT00003080,ST12,SKU00116,CUST08516,4,317.12,1107.38,Mobile App,12.7,PROMO010
2024-06-28,RCPT00003081,ST03,SKU04157,CUST07667,1,2678.35,2073.04,Online,22.6,PROMO045
2024-06-28,RCPT00003081,ST03,SKU01274,CUST07667,2,558.36,864.34,Online,22.6,PROMO045
2024-06-28,RCPT00003081,ST03,SKU00246,CUST07667,3,1021.22,2371.27,Online,22.6,PROMO045
2022-05-04,RCPT00003082,ST29,SKU04328,CUST02977,3,155.77,467.31,In-Store,0.0,
2024-02-01,RCPT00003083,ST21,SKU01038,CUST01363,1,1338.59,1338.59,In-Store,0.0,
2022-12-02,RCPT00003084,ST22,SKU04158,CUST04833,1,2594.6,2594.6,In-Store,0.0,
2022-12-02,RCPT00003084,ST22,SKU04515,CUST04833,3,244.19,732.57,In-Store,0.0,
2024-05-25,RCPT00003085,ST10,SKU01918,CUST06138,3,529.69,1296.68,In-Store,18.4,PROMO089
2024-11-13,RCPT00003086,ST30,SKU02381,CUST04777,1,987.93,987.93,Mobile App,0.0,
2024-11-13,RCPT00003086,ST30,SKU04754,CUST04777,1,2886.78,2886.78,Mobile App,0.0,
2024-11-13,RCPT00003086,ST30,SKU01371,CUST04777,1,1277.61,1277.61,Mobile App,0.0,
2025-12-28,RCPT00003087,ST03,SKU03666,CUST06486,1,125.46,125.46,In-Store,0.0,
2025-12-28,RCPT00003087,ST03,SKU03522,CUST06486,2,112.92,225.84,In-Store,0.0,
2023-08-22,RCPT00003088,ST18,SKU04321,CUST02201,1,961.3,839.21,In-Store,12.7,PROMO010
2023-08-22,RCPT00003088,ST18,SKU03274,CUST02201,1,156.95,137.02,In-Store,12.7,PROMO010
2025-08-09,RCPT00003089,ST30,SKU00278,CUST07216,2,1807.84,3615.68,Mobile App,0.0,
2022-11-27,RCPT00003090,ST24,SKU01331,CUST04805,1,87.75,87.75,Mobile App,0.0,
2022-11-27,RCPT00003090,ST24,SKU02297,CUST04805,2,1276.77,2553.54,Mobile App,0.0,
2022-11-27,RCPT00003090,ST24,SKU01439,CUST04805,1,987.75,987.75,Mobile App,0.0,
2022-11-27,RCPT00003090,ST24,SKU03200,CUST04805,3,2207.48,6622.44,Mobile App,0.0,
2025-11-07,RCPT00003091,ST30,SKU01775,CUST07300,2,204.15,408.3,Online,0.0,
2023-09-11,RCPT00003092,ST14,SKU03026,CUST01746,1,747.22,652.32,In-Store,12.7,PROMO010
2023-09-11,RCPT00003092,ST14,SKU00500,CUST01746,2,1264.58,2207.96,In-Store,12.7,PROMO010
2024-07-19,RCPT00003093,ST18,SKU00692,CUST01944,1,235.52,182.29,Online,22.6,PROMO045
2022-01-04,RCPT00003094,ST06,SKU00846,CUST00154,1,685.87,685.87,In-Store,0.0,
2022-01-04,RCPT00003094,ST06,SKU00006,CUST00154,1,1413.92,1413.92,In-Store,0.0,
2022-01-04,RCPT00003094,ST06,SKU03498,CUST00154,1,715.4,715.4,In-Store,0.0,
2023-09-21,RCPT00003095,ST03,SKU03901,CUST04960,5,110.45,552.25,Online,0.0,
2025-01-08,RCPT00003096,ST28,SKU04321,CUST08147,1,961.3,961.3,Online,0.0,
2025-01-08,RCPT00003096,ST28,SKU04321,CUST08147,2,961.3,1922.6,Online,0.0,
2024-06-10,RCPT00003097,ST09,SKU01680,CUST04248,4,163.36,653.44,Online,0.0,
2024-06-10,RCPT00003097,ST09,SKU02752,CUST04248,3,705.99,2117.97,Online,0.0,
2024-06-10,RCPT00003097,ST09,SKU00149,CUST04248,2,149.69,299.38,Online,0.0,
2023-09-01,RCPT00003098,ST20,SKU03727,CUST02938,1,1660.93,1449.99,Online,12.7,PROMO010
2024-10-11,RCPT00003099,ST13,SKU01077,CUST00056,4,126.83,507.32,In-Store,0.0,
2024-10-11,RCPT00003099,ST13,SKU04321,CUST00056,1,961.3,961.3,In-Store,0.0,
2024-09-14,RCPT00003101,ST12,SKU00982,CUST09411,2,1475.54,2951.08,Online,0.0,
2024-09-14,RCPT00003101,ST12,SKU01069,CUST09411,1,1801.49,1801.49,Online,0.0,
2022-10-29,RCPT00003102,ST05,SKU00010,CUST01868,2,1602.79,3205.58,In-Store,0.0,
2023-01-12,RCPT00003103,ST17,SKU01189,CUST07184,1,2299.8,2299.8,In-Store,0.0,
2023-01-12,RCPT00003103,ST17,SKU02826,CUST07184,2,438.33,876.66,In-Store,0.0,
2023-01-12,RCPT00003103,ST17,SKU02930,CUST07184,1,170.16,170.16,In-Store,0.0,
2022-10-19,RCPT00003104,ST06,SKU03828,CUST02097,3,327.11,981.33,In-Store,0.0,
2022-10-19,RCPT00003104,ST06,SKU00830,CUST02097,5,290.01,1450.05,In-Store,0.0,
2022-10-19,RCPT00003104,ST06,SKU04321,CUST02097,2,961.3,1922.6,In-Store,0.0,
2022-10-19,RCPT00003104,ST06,SKU02463,CUST02097,1,68.74,68.74,In-Store,0.0,
2025-09-16,RCPT00003105,ST17,SKU01278,CUST09512,3,1156.55,3469.65,Online,0.0,
2025-09-16,RCPT00003105,ST17,SKU03693,CUST09512,4,1381.82,5527.28,Online,0.0,
2024-10-25,RCPT00003106,ST15,SKU01649,CUST01624,3,433.36,1300.08,In-Store,0.0,
