store_id,sku_id,stock_on_hand,reorder_point,safety_stock,avg_weekly_demand,forecast_weekly_demand,risk_demand_estimate,demand_source,stockout_risk,below_safety_risk,reorder_risk,overstock_risk,final_risk_category,final_recommended_action
ST06,SKU04571,0,42,18,0.3069306930693069,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST21,SKU02462,0,95,20,0.14285714285714285,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST24,SKU01420,0,98,27,0.2765957446808511,1.0,1.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST04,SKU00953,0,25,7,0.4830917874396135,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST08,SKU03812,0,51,22,0.18439716312056736,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST19,SKU03425,0,33,12,0.07407407407407407,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST14,SKU01775,0,87,22,0.41025641025641024,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST20,SKU01031,264,77,25,4.0,,4.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST04,SKU02484,0,42,21,0.07142857142857142,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST22,SKU03292,0,59,18,0.4729064039408867,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST20,SKU01152,0,92,35,0.08181818181818182,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST02,SKU03727,0,37,16,0.7644230769230769,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST03,SKU04194,239,42,15,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST18,SKU04768,83,21,8,4.0,,4.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST22,SKU00285,0,76,25,0.3553299492385787,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST12,SKU00994,0,98,20,0.44607843137254904,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST14,SKU00286,0,69,26,0.295,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST03,SKU00127,145,40,14,0.058823529411764705,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST10,SKU02503,0,31,9,0.05291005291005291,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST23,SKU03115,330,75,24,0.2608695652173913,,0.2608695652173913,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST25,SKU04571,0,85,33,0.3069306930693069,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST27,SKU02954,0,26,9,0.29411764705882354,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST04,SKU01371,0,86,34,0.39086294416243655,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST29,SKU02892,0,22,6,0.10638297872340426,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST04,SKU04646,0,45,17,0.12254901960784313,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST04,SKU00445,0,27,11,0.12295081967213115,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST06,SKU04318,0,34,10,0.19760479041916168,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST12,SKU03840,0,68,27,0.18716577540106952,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST13,SKU02614,0,71,26,0.09248554913294797,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST28,SKU04453,0,64,25,0.14838709677419354,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST28,SKU01420,0,57,27,0.2765957446808511,1.0,1.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST08,SKU03693,0,95,22,0.1270718232044199,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST02,SKU03353,0,96,39,0.07913669064748201,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST21,SKU04571,0,92,25,0.3069306930693069,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST06,SKU02950,0,56,21,0.08823529411764706,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST11,SKU02247,0,20,9,0.1358695652173913,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST16,SKU00376,0,80,37,0.1407035175879397,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST09,SKU04574,0,30,8,0.11392405063291139,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST19,SKU03535,0,68,15,0.12738853503184713,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST11,SKU02368,0,76,32,0.22448979591836735,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST01,SKU04053,228,66,14,0.07142857142857142,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST12,SKU01438,0,31,9,0.06206896551724138,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST11,SKU04596,0,40,18,1.4202898550724639,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST04,SKU03546,0,81,22,0.26424870466321243,1.0,1.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST22,SKU02368,0,75,34,0.22448979591836735,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST30,SKU01037,0,39,17,0.18243243243243243,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST22,SKU04596,0,61,27,1.4202898550724639,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST30,SKU04191,0,52,17,0.11904761904761904,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST11,SKU04154,0,97,41,0.7121951219512195,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST07,SKU00369,0,35,16,0.09036144578313253,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST27,SKU01775,0,43,18,0.41025641025641024,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST17,SKU00535,477,84,40,0.5,,0.5,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST22,SKU04154,0,84,26,0.7121951219512195,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST16,SKU01370,0,95,36,0.0821917808219178,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST21,SKU01485,0,32,7,0.05263157894736842,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST12,SKU02648,0,87,20,0.07262569832402235,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST20,SKU04350,0,67,17,0.19786096256684493,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST06,SKU01971,297,72,32,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST27,SKU04245,0,97,29,0.12626262626262627,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST06,SKU01153,0,86,42,0.087248322147651,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST06,SKU01045,0,26,11,0.4623115577889447,2.0,2.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST21,SKU01030,0,36,9,0.15555555555555556,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST27,SKU00286,0,89,41,0.295,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST16,SKU03840,0,51,18,0.18716577540106952,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST09,SKU02898,0,28,8,0.1005586592178771,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST10,SKU00090,385,65,16,2.0,,2.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST11,SKU02449,0,81,16,0.14457831325301204,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST17,SKU01153,0,22,5,0.087248322147651,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST17,SKU03139,357,72,34,0.06481481481481481,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST17,SKU01045,0,28,9,0.4623115577889447,2.0,2.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST28,SKU04321,0,64,19,5.5311004784688995,10.0,10.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST09,SKU01046,277,70,14,2.0,,2.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST20,SKU00538,0,28,7,0.06818181818181818,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST07,SKU02531,0,87,39,0.11961722488038277,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST08,SKU01830,334,57,22,0.05714285714285714,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST28,SKU04926,0,20,8,0.12574850299401197,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST28,SKU02482,0,87,20,0.12650602409638553,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST11,SKU02141,0,88,41,0.5245098039215687,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST09,SKU01677,0,59,21,0.07731958762886598,4.0,4.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST12,SKU04126,0,88,20,0.12195121951219512,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST07,SKU01981,465,79,19,3.0,,3.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST27,SKU02340,0,96,23,0.15384615384615385,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST18,SKU00692,0,31,14,0.13471502590673576,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST24,SKU00177,0,71,15,0.06,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST21,SKU02279,360,90,36,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST16,SKU01009,0,37,10,0.12299465240641712,2.0,2.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST17,SKU00416,0,34,12,0.10857142857142857,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST03,SKU04574,0,96,20,0.11392405063291139,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST05,SKU02526,0,38,14,0.20670391061452514,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST14,SKU00774,0,39,11,0.1951219512195122,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST30,SKU04919,279,57,25,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST01,SKU03292,0,42,21,0.4729064039408867,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST01,SKU03063,0,21,10,0.06806282722513089,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST23,SKU00462,96,20,8,5.0,,5.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST24,SKU01037,0,36,17,0.18243243243243243,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST05,SKU04996,131,23,6,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST11,SKU03727,0,76,28,0.7644230769230769,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST06,SKU00350,118,26,6,0.07142857142857142,,0.07142857142857142,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST21,SKU01153,0,22,10,0.087248322147651,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST21,SKU03139,94,24,7,0.06481481481481481,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST21,SKU01274,0,99,38,0.12376237623762376,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST21,SKU01045,0,82,29,0.4623115577889447,2.0,2.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST05,SKU04191,0,69,20,0.11904761904761904,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST29,SKU02683,0,62,29,0.09944751381215469,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST17,SKU04551,0,89,39,0.12021857923497267,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST30,SKU04261,120,34,10,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST29,SKU03743,0,58,27,0.12418300653594772,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST19,SKU00251,145,35,10,0.04477611940298507,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST10,SKU03851,0,51,11,0.0707070707070707,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST06,SKU02833,0,46,22,0.20270270270270271,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST17,SKU00484,0,39,13,0.18181818181818182,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST27,SKU02892,0,92,42,0.10638297872340426,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST25,SKU00079,0,80,22,0.3402061855670103,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST09,SKU01303,295,77,18,0.03333333333333333,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST24,SKU01547,0,49,18,0.024691358024691357,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST22,SKU04453,0,76,26,0.14838709677419354,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST14,SKU03057,0,20,9,0.09821428571428571,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST19,SKU02842,264,63,24,0.14705882352941177,,0.14705882352941177,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST29,SKU02375,291,70,28,2.0,,2.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST30,SKU00920,0,63,27,0.125,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST21,SKU02268,0,34,10,0.08648648648648649,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST03,SKU04321,0,40,16,5.5311004784688995,10.0,10.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST18,SKU03259,0,65,25,0.21875,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST28,SKU02526,0,61,18,0.20670391061452514,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST09,SKU00190,0,84,26,0.4223300970873786,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST17,SKU00539,0,42,11,0.10674157303370786,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST07,SKU01662,0,69,20,0.11564625850340136,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST03,SKU04926,0,60,27,0.12574850299401197,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST28,SKU02660,0,54,12,0.14673913043478262,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST28,SKU00445,0,46,12,0.12295081967213115,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST02,SKU03425,0,74,16,0.07407407407407407,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST20,SKU02247,0,77,36,0.1358695652173913,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST18,SKU01420,0,59,12,0.2765957446808511,1.0,1.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST22,SKU02064,91,26,10,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST02,SKU02728,147,38,17,0.11206896551724138,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST01,SKU02247,0,79,17,0.1358695652173913,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST22,SKU04292,350,65,32,0.06060606060606061,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST20,SKU04596,0,59,18,1.4202898550724639,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST01,SKU02368,0,95,28,0.22448979591836735,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST06,SKU03627,226,53,23,0.07692307692307693,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST09,SKU00929,0,37,10,0.75,,0.75,Average Weekly Demand,True,True,True,False,Critical Stockout,Immediate Reorder
ST27,SKU00774,0,21,9,0.1951219512195122,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST30,SKU00291,0,37,10,0.04065040650406504,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST07,SKU04508,0,90,24,0.1902439024390244,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST08,SKU00774,0,67,19,0.1951219512195122,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST04,SKU00251,331,58,17,0.04477611940298507,0.0,0.0,Seasonal-Naive Forecast,False,False,False,True,Overstock Candidate,Review / Reduce Inventory
ST17,SKU02930,0,24,12,0.30434782608695654,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST28,SKU00500,0,55,27,0.10596026490066225,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST30,SKU02532,0,34,10,0.14782608695652175,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST22,SKU04105,0,84,39,0.11274509803921569,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST25,SKU02538,0,84,22,0.14193548387096774,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST21,SKU02954,0,24,10,0.29411764705882354,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST24,SKU02141,0,40,15,0.5245098039215687,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST15,SKU01045,0,79,24,0.4623115577889447,2.0,2.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST17,SKU04245,0,52,20,0.12626262626262627,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST29,SKU03800,0,23,8,0.15025906735751296,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST19,SKU00079,0,75,17,0.3402061855670103,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST30,SKU03621,332,77,16,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST13,SKU02930,0,41,20,0.30434782608695654,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST21,SKU00539,0,31,8,0.10674157303370786,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST16,SKU03578,0,31,10,0.07333333333333333,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST07,SKU02482,0,72,23,0.12650602409638553,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST15,SKU01784,0,29,9,0.09826589595375723,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST11,SKU03476,0,47,14,0.0851063829787234,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST07,SKU01677,0,47,17,0.07731958762886598,4.0,4.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST14,SKU03235,198,53,14,4.0,,4.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST01,SKU00155,207,57,21,2.0,,2.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST06,SKU02340,0,71,26,0.15384615384615385,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST06,SKU03737,425,82,34,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST09,SKU02449,0,70,14,0.14457831325301204,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST28,SKU02462,0,70,29,0.14285714285714285,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST03,SKU00190,0,43,16,0.4223300970873786,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST13,SKU02046,0,21,5,0.15841584158415842,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST02,SKU02543,0,20,7,0.11351351351351352,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST14,SKU01651,201,42,19,0.15384615384615385,,0.15384615384615385,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST22,SKU04215,111,27,10,0.0851063829787234,,0.0851063829787234,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST03,SKU02660,0,67,26,0.14673913043478262,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST06,SKU04126,0,56,23,0.12195121951219512,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST12,SKU00628,0,59,22,0.08917197452229299,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST03,SKU01037,0,77,21,0.18243243243243243,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST22,SKU02484,0,47,16,0.07142857142857142,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST30,SKU01032,85,23,6,5.0,,5.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST19,SKU03088,0,89,34,0.3,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST27,SKU02683,0,47,16,0.09944751381215469,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST20,SKU03727,0,78,20,0.7644230769230769,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST30,SKU01153,0,74,30,0.087248322147651,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST15,SKU03504,380,82,23,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST12,SKU00991,256,47,22,1.0,,1.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST30,SKU01274,0,43,17,0.12376237623762376,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST17,SKU04489,0,84,39,0.12804878048780488,1.0,1.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST01,SKU03727,0,86,42,0.7644230769230769,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST27,SKU01770,106,29,13,3.0,,3.0,Average Weekly Demand,False,False,False,False,Healthy / Monitor,No Immediate Action
ST23,SKU04280,0,86,38,0.07017543859649122,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST16,SKU04627,0,36,11,0.05056179775280899,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST11,SKU01021,0,85,21,0.12612612612612611,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
ST14,SKU00538,0,59,14,0.06818181818181818,0.0,0.0,Seasonal-Naive Forecast,True,True,True,False,Critical Stockout,Immediate Reorder
